movieId,nameMovie,guionistas,subjects,directores,actores,genres
5085,Carmen Jones (1954),Harry Kleiner| Oscar Hammerstein II| Prosper Mérimée,,Otto Preminger,Dorothy Dandridge| Pearl Bailey| Olga James| Harry Belafonte,
5482,Country Bears| The (2002),Mark Perez,,Peter Hastings,Candy Ford| James Gammon| Haley Joel Osment| Diedrich Bader,
1597,Conspiracy Theory (1997),Brian Helgeland,Techno-thriller_films|Mental_illness_in_films|1990s_thriller_films|American_detective_films|Fictional_portrayals_of_schizophrenia|Films_directed_by_Richard_Donner|Films_shot_in_New_York_City|1997_drama_films|1997_films|American_action_thriller_films|American_crime_drama_films|American_films|English-language_films|Films_set_in_New_York_City|Medical-themed_films|Warner_Bros._films|American_chase_films|American_political_thriller_films|Central_Intelligence_Agency_in_fiction|Silver_Pictures_films|1990s_action_thriller_films|1990s_crime_drama_films|Films_about_conspiracy_theories|Films_about_psychiatry|Films_scored_by_Carter_Burwell|Films_produced_by_Joel_Silver|Films_with_screenplays_by_Brian_Helgeland,Richard Donner,Mel Gibson| Julia Roberts| Cylk Cozart| Patrick Stewart,Drama|Mystery|Romance|Thriller
5795,Big Knife| The (1955),James Poe| Clifford Odets,,Robert Aldrich,Ida Lupino| Jean Hagen| Wendell Corey| Jack Palance,
162114,My Pal Gus (1952),Fay Kanin| Michael Kanin,,Robert Parrish,George Winslow| Audrey Totter| Joanne Dru| Richard Widmark,
53154,Zoo (2007),Charles Mudede,,Robinson Devor,John Paulsen,
61586,Half Life of Timofey Berezin| The (PU-239) (2006),Ken Kalfus,,Scott Z. Burns,Valeriu Pavel Dan| Paddy Considine| Kenneth Bryans| Oscar Isaac,
93757,Admiral Yamamoto (1968),Katsuya Susaki| Shinobu Hashimoto,,Seiji Maruyama,Toshio Kurosawa| Toshirô Mifune| Yôko Tsukasa| Yûzô Kayama,
119828,A Man Called Blade (1977),Sauro Scavolini,,Sergio Martino,"""Donald OBrien""| John Steiner| Maurizio Merli| Sonja Jeannine",
27756,Belly of the Beast (2003),James Townsend| Thomas Fenton,,Siu-Tung Ching,Byron Mann| Monica Lo| Tom Wu| Steven Seagal,
26134,Dracula: Prince of Darkness (1966),Bram Stoker| Jimmy Sangster| Anthony Hinds,,Terence Fisher,Barbara Shelley| Christopher Lee| Andrew Keir| Francis Matthews,
191755,Destruction Babies (2016),Kôhei Kiyasu,,Tetsuya Mariko,Nijirô Murakami| Masaki Suda| Nana Komatsu| Yûya Yagira,
124721,The Front (2010),John Pielmeier| Patricia Cornwell,,Tom McLoughlin,Joe Grifasi| Ashley Williams| Daniel Sunjata| Andie MacDowell,
189007,Waruboro (2007),Norio Kida| Gets Itaya,,Yasushi Sumida,Yui Aragaki| Seiji Fukushi| Katsutaka Furuhata| Ryôhei Abe,
142124,Dreaming of Space (2005),Aleksandr Mindadze,,Aleksey Uchitel,Evgeniy Tsyganov| Evgeniy Mironov| Irina Pegova| Elena Lyadova,
146566,Underground (1970),Marc L. Roberts| Ron Bishop| Andy Lewis,,Arthur H. Nadel,Lawrence Dobkin| Carl Duering| Danièle Gaubert| Robert Goulet,
183279,Aurore (2017),Anne-Françoise Brillot| Jean-Luc Gaget| Océan| Benjamin Dupas,,Blandine Lenoir,Sarah Suco| Thibault de Montalembert| Pascale Arbillot| Agnès Jaoui,
111854,X| Y and Zee (Zee and Co.) (1972),"""Edna OBrien""",,Brian G. Hutton,Susannah York| Elizabeth Taylor| Michael Caine| Margaret Leighton,
131670,Puberty Blues (1981),Gabrielle Carey| Margaret Kelly| Kathy Lette,,Bruce Beresford,Jeffrey Rhoe| Nell Schofield| Jad Capelja| Tony Hughes,
5026,Brotherhood of the Wolf (Pacte des loups| Le) (2001),Stéphane Cabel,,Christophe Gans,Samuel Le Bihan| Mark Dacascos| Jérémie Renier| Vincent Cassel,
158669,Killing Daddy (2014),Suzanne Dolan| Trent Haaga,,Curtis Crawford,Sebastian Pigott| William R. Moses| Elizabeth Gillies| Cynthia Stevenson,
69503,Going Berserk (1983),Dana Olsen,,David Steinberg,Joe Flaherty| John Candy| Alley Mills| Eugene Levy,
121421,Teenage Rebel (1956),Walter Reisch| Edith Sommer| Charles Brackett,,Edmund Goulding,Ginger Rogers| Michael Rennie| Rusty Swope| Mildred Natwick,
78677,Near East| The (El Proximo Oriente) (2006),Joaquín Oristrell,,Fernando Colomo,Ash Varrez| Asier Etxeandia| Nur Al Levi| Javier Cifrián,
41104,Evil of Frankenstein| The (1964),Anthony Hinds,,Freddie Francis,Peter Cushing| Peter Woodthorpe| Sandor Elès| Duncan Lamont| Katy Wild| David Hutcheson,
114087,Advance to the Rear (1964),William Bowers| Robert Carson| William Chamberlain| Samuel A. Peeples| Jack Schaefer,,George Marshall,Melvyn Douglas| Stella Stevens| Glenn Ford| Jim Backus,
122214,The Age of Consent (1932),Martin Flavin| H.N. Swanson| Sarah Y. Mason| Francis M. Cockrell,,Gregory La Cava,Richard Cromwell| Arline Judge| Eric Linden| Dorothy Wilson,
100240,Womans Face| A (En kvinnas ansikte) (1938) ,Ragnhild Prim| Gösta Stevens| Francis de Croisset| Stina Bergman,,Gustaf Molander,Anders Henrikson| Ingrid Bergman| Tore Svennberg| Georg Rydeberg,
181039,The Music Teacher (1988),Andrée Corbiau| Luc Jabon| Christian Watton,,Gérard Corbiau,Anne Roussel| Sylvie Fennec| José van Dam| Philippe Volter,
107970,Love and Sex under Nazi Occupation (Amour et sexe sous loccupation) (2011) ,Camille Levavasseur| Daniel Costelle,,Isabelle Clarke,Anouchka Delon,
6174,Kinjite: Forbidden Subjects (1989),Harold Nebenzal,,J. Lee Thompson,Perry Lopez| Juan Fernández| Charles Bronson| James Pax,
30816,Phantom of the Opera| The (2004),Andrew Lloyd Webber| Gaston Leroux,,Joel Schumacher,Miranda Richardson| Gerard Butler| Emmy Rossum| Patrick Wilson,
103683,Othello (1981),William Shakespeare,,Jonathan Miller,Alexander Davion| Bob Hoskins| Geoffrey Chater| Anthony Pedley,
56837,As You Like It (2006),William Shakespeare,,Kenneth Branagh,Bryce Dallas Howard| Richard Clifford| Takuya Shimada| Brian Blessed,
110316,Dinner Guest| The (Linvité) (2007),David Pharao,,Laurent Bouhnik,Daniel Auteuil| Valérie Lemercier| Thierry Lhermitte| Hippolyte Girardot,
143739,Per le antiche scale (1975),Bernardino Zapponi| Mario Tobino| Raffaele Andreassi| Tullio Pinelli| Mario Arosio,,Mauro Bolognini,Françoise Fabian| Marcello Mastroianni| Marthe Keller| Barbara Bouchet,
103203,Eden (2012),Richard B. Phillips| Chong Kim,,Megan Griffiths,"""Matt OLeary""| Eddie Martinez| Beau Bridges| Jamie Chung",
187731,Day-O (1992),Bruce Franklin Singer,,Michael Schultz,Elijah Wood| Delta Burke| Charles Shaughnessy| Carlin Glynn,
99091,Skate or Die (2008),Clelhio Favretto| Chris Nahon,,Miguel Courtois,Elsa Pataky| Idriss Diop| Mickey Mahut| Philippe Bas,
183509,Journey to the West (2014),"""Chengen Wu""",,Ming-liang Tsai,Denis Lavant| Kang-sheng Lee,
172287,The High Schoolers Guide to College Parties (2016),Natalie Dickinson,,Patrick Johnson,Kim Foster| Nate Rubin| Kris Kiley| Brina Palencia,
179177,Reverse Angle (2009),Peter Vanderwall,,Philippe Gagnon,David Patrick Green| Anthony Lemke| Alain Goulem| Emmanuelle Vaugier,
146612,Robbery Roman Style (1964),Mario Guerra| Vittorio Vighi,,Piero Vivarelli,Don Backy| Gino Santercole| Adriano Celentano| Claudia Mori,
163168,Captain Caution (1940),Kenneth Roberts| Grover Jones,,Richard Wallace,Victor Mature| Bruce Cabot| Leo Carrillo| Louise Platt,
115941,The Land Before Time IV: Journey Through the Mists (1996),Judy Freudberg| Dev Ross| Tony Geiss,,Roy Allen Smith,John Ingle| Candace Hutson| Heather Hogan| Rob Paulsen,
101186,Populaire (2012),Daniel Presley| Romain Compingt,,Régis Roinsard,Féodor Atkine| Romain Duris| Bérénice Bejo| Déborah François,
3357,East-West (Est-ouest) (1999),Rustam Ibragimbekov| Sergei Bodrov| Louis Gardel,Films_set_in_the_1940s|French_multilingual_films|1999_films|Russian_films|French-language_films|French_films|Russian-language_films|Russian_multilingual_films|French_political_drama_films|1990s_multilingual_films|1990s_political_drama_films|Films_about_the_Soviet_Union_in_the_Stalin_era|Films_directed_by_Régis_Wargnier|Films_scored_by_Patrick_Doyle|Films_set_in_Kyiv|Films_set_in_Odessa|Films_shot_in_Kyiv|Films_shot_in_Odessa|1999_drama_films|Bulgarian_films|Films_set_in_the_1950s|Films_shot_in_Bulgaria,Régis Wargnier,Catherine Deneuve| Sandrine Bonnaire| Oleg Menshikov| Sergey Bodrov,Drama|Romance
67702,Private Lives (1931),Noël Coward| Hanns Kräly| Richard Schayer,,Sidney Franklin,Norma Shearer| Una Merkel| Robert Montgomery| Reginald Denny,
61470,Boys in Company C| The (1978),Rick Natkin,,Sidney J. Furie,Andrew Stevens| Stan Shaw| Michael Lembeck| James Canning,
31162,Life and Death of Peter Sellers| The (2004),Stephen McFeely| Roger Lewis| Christopher Markus,,Stephen Hopkins,Geoffrey Rush| John Lithgow| Emily Watson| Charlize Theron,
116177,Romance in Manhattan (1935),Edward Kaufman| Jane Murfin| Norman Krasna| Don Hartman,,Stephen Roberts,Jimmy Butler| Arthur Hohl| Francis Lederer| Ginger Rogers,
93805,Iron Sky (2012),Jarmo Puskala| Michael Kalesniko| Johanna Sinisalo,,Timo Vuorensola,Christopher Kirby| Julia Dietze| Udo Kier| Götz Otto,
192113,Nakimushi Shottan no Kiseki,Shôji Segawa,,Toshiaki Toyoda,Itsuji Itao| Shizuka Ishibashi| Hirofumi Arai| Ryûhei Matsuda| Tatsuya Fujiwara| Yôjirô Noda| Yûya Endô,
47615,Adventures of Don Juan (1948),Harry Kurnitz| William Faulkner| George Oppenheimer| Herbert Dalmas| Robert Florey,,Vincent Sherman,Alan Hale| Viveca Lindfors| Errol Flynn| Robert Douglas,
168698,Peng! Du bist tot! (1987),Walter Kempley| Matthias Seelig,,Adolf Winkelmann,Hermann Lause| Rebecca Pauly| Volker Spengler| Ingolf Lück,
188271,Nutcracker (1973),E.T.A. Hoffmann| Boris Larin,,Boris Stepantsev,Shirley MacLaine| Hans Conried,
61950,Boot Camp (2007),Agatha Dominik| John Cox,,Christian Duguay,Mila Kunis| Regine Nehy| Peter Stormare| Gregory Smith,
110673,Echoes from the Dead (Skumtimmen) (2013),Birgitta Bongenhielm| Johan Theorin,,Daniel Alfredson,Tord Peterson| Iggy Malmborg| Thomas W. Gabrielsson| Lena Endre,
1985,Halloween 4: The Return of Michael Myers (1988),Benjamin Ruffner| Dhani Lipsius| Alan B. McElroy| Larry Rattner,Halloween_(franchise)_films|American_sequel_films|American_serial_killer_films|American_slasher_films|Films_shot_in_Salt_Lake_City|1988_films|1988_independent_films|American_films|American_independent_films|English-language_films|1980s_slasher_films|1988_horror_films|Films_directed_by_Dwight_H._Little|Films_set_in_Illinois|Films_about_orphans|Films_set_in_1988,Dwight H. Little,Danielle Harris| Ellie Cornell| George P. Wilbur| Donald Pleasence,Horror
145140,Fathers and Daughters (2015),Brad Desch,,Gabriele Muccino,Aaron Paul| Russell Crowe| Diane Kruger| Amanda Seyfried,
178961,Slumber,Richard Hobley,,Jonathan Hopkins,Sophia Wiseman| Maggie Q| Kristen Bush| Will Kemp,
82397,Last Summer of La Boyita| The (El último verano de la Boyita) (2009),Martín Salinas,,Julia Solomonoff,Mirella Pascual| Guadalupe Alonso| Gabo Correa| Nicolás Treise,
130058,Des roses en hiver (2014),Luc Jabon| Anne Valton,,Lorenzo Gabriele,Léa Drucker| François Vincentelli| Jean-Pierre Marielle| Mylène Demongeot,
130982,Widows (2011),Bernarda Pagés,,Marcos Carnevale,Valeria Bertuccelli| Graciela Borges| Martín Bossi| Rita Cortese,
95963,Dragon Ball Z: Wrath of the Dragon (Doragon bôru Z 13: Ryûken bakuhatsu!! Gokû ga yaraneba dare ga yaru) (1995),Takao Koyama| Akira Toriyama,,Mitsuo Hashimoto,Mayumi Tanaka| Masako Nozawa| Hiromi Tsuru| Masaharu Satô| Takeshi Kusao,
151303,Hercules Against the Sons of the Sun (1964),Franco Tannuzzini| María del Carmen Martínez Román,,Osvaldo Civirani,Mark Forest| Anna-Maria Pace| Ángela Rhu| Giuliano Gemma,
189579,Captain Milkshake (1970),Barry Leichtling,,Richard Crawford,David Korn| Ron Barca| Andrea Cagan| Geoff Gage,
152691,The Birth Of The Beatles (1979),John Kurland| Jacob Eskendar,,Richard Marquand,Stephen MacKenna| John Altman| Rod Culbertson| Ray Ashcroft,
100465,Can Heironymus Merkin Ever Forget Mercy Humppe and Find True Happiness? (1969),Herman Raucher,,Richard Williams,Anthony Newley| Alexander Newley| Joan Collins| Tara Newley Arkle,
153278,La León (2007),Juan Solanas,,Santiago Otheguy,Daniel Valenzuela| Jorge Román| José Muñoz| Alfredo Norberto Rivas,
171705,Den radio (2001),Kamil Larin,,Sergey Petreykov,Nonna Grishaeva| Rostislav Khait| Leonid Barats| Aleksandr Demidov,
123165,Mongolian Death Worm (2010),Neil Elman| Kevin Leeson,,Steven R. Monroe,Victoria Pratt| Drew Waters| Sean Patrick Flanery| George Cheung,
1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),George Lucas| Lawrence Kasdan| Philip Kaufman,Films_that_won_the_Best_Sound_Mixing_Academy_Award|Films_that_won_the_Best_Visual_Effects_Academy_Award|Films_directed_by_Steven_Spielberg|Films_scored_by_John_Williams|Indiana_Jones_films|Treasure_hunt_films|American_action_adventure_films|American_action_films|Films_shot_at_Elstree_Studios|Films_shot_in_California|Films_shot_in_France|Films_shot_in_San_Francisco|Films_shot_in_Tunisia|IMAX_films|United_States_National_Film_Registry_films|1981_films|American_films|English-language_films|Films_shot_in_England|Paramount_Pictures_films|Films_set_in_Washington,Steven Spielberg,Paul_Freeman_(actor)|Karen_Allen|John_Rhys-Davies|Denholm_Elliott|Ronald_Lacey|Harrison_Ford,Action|Adventure
149640,The Condemned of Altona (1962),Jean-Paul Sartre| Abby Mann| Cesare Zavattini,,Vittorio De Sica,Robert Wagner| Fredric March| Maximilian Schell| Sophia Loren,
105465,Alices Adventures in Wonderland (1972),Lewis Carroll,,William Sterling,Fiona Fullerton| Hywel Bennett| Michael Crawford| Michael Jayston,
112601,Dogs (1976),"""OBrian Tomalin""",,Burt Brinckerhoff,Eric Server| Sandra McCabe| David McCallum| George Wyner,
123192,The Land Before Time XI: Invasion of the Tinysauruses (2005),John Loy,,Charles Grosvenor,Miriam Flynn| Michael Clarke Duncan| Aria Noelle Curzon| Aaron Spann| Nika Futterman| Jeff Bennett,
162788,Aliens in the Wild| Wild West (1999),Alon Kaplan,,George Erschbamer,Taylor Locke| Markus Parilo| Barna Moricz| Carly Pope,
5011,Charlotte Gray (2001),Jeremy Brock| Sebastian Faulks,,Gillian Armstrong,Cate Blanchett| Abigail Cruttenden| Charlotte McDougall| James Fleet,
113109,Gog (1954),Tom Taggart| Richard G. Taylor| Ivan Tors,,Herbert L. Strock,John Wengraf| Herbert Marshall| Constance Dowling| Richard Egan,
96200,War of the Dead - Stones War (2011) ,Barr B. Potter,,Marko Mäkilaakso,Samuel Vauramo| Jouko Ahola| Mikko Leppilampi| Andrew Tiernan,
191449,Singaravelan (1992),Panchu Arunachalam,,R.V. Udhaya Kumar,Jaishankar| Goundamani| Kushboo| Kamal Haasan,
4134,Million Dollar Mystery (1987),Rudy De Luca| Miguel Tejada-Flores| Tim Metcalfe,,Richard Fleischer,Wendy Sherman| Mona Lyden| Rick Overton| Eddie Deezen,
125023,Third Finger| Left Hand (1940),Lionel Houser,,Robert Z. Leonard,Melvyn Douglas| Lee Bowman| Myrna Loy| Raymond Walburn,
1932,Great Ziegfeld| The (1936),William Anthony McGuire,Films_set_in_the_1910s|1930s_biographical_drama_films|1930s_musical_drama_films|American_biographical_drama_films|Best_Picture_Academy_Award_winners|Films_set_in_San_Francisco|Films_set_in_the_1890s|Films_set_in_the_1920s|Films_set_in_the_San_Francisco_Bay_Area|Musical_films_based_on_actual_events|1936_drama_films|1936_films|American_black-and-white_films|American_films|English-language_films|Films_set_in_New_York_City|Metro-Goldwyn-Mayer_films|American_musical_drama_films|Biographical_films_about_entertainers|Films_directed_by_Robert_Z._Leonard|Films_featuring_a_Best_Actress_Academy_Award-winning_performance|Films_scored_by_Arthur_Lange|Cultural_depictions_of_Will_Rogers|Films_about_musical_theatre|Films_set_in_Chicago|Ziegfeld_Follies,Robert Z. Leonard,Myrna Loy| Luise Rainer| William Powell| Frank Morgan,Drama|Musical
156280,The Lone Wolf Returns (1935),Lionel Houser| Bruce Manning| Louis Joseph Vance| Joseph Krumgold,,Roy William Neill,Tala Birell| Melvyn Douglas| Henry Mollison| Gail Patrick,
112412,Perfect Sisters (2014),Adam Till| Bob Mitchell| Fab Filippo,,Stanley M. Brooks,James Russo| Georgie Henley| Mira Sorvino| Abigail Breslin,
7772,Undercurrent (1946),Edward Chodorov| Marguerite Roberts| George Oppenheimer| Thelma Strabel,,Vincente Minnelli,Robert Taylor| Edmund Gwenn| Robert Mitchum| Katharine Hepburn,
5761,Legend of the Lone Ranger| The (1981),Michael Kane| Ben Roberts| Gerald B. Derloshon| William Roberts| Ivan Goff,,William A. Fraker,Klinton Spilsbury| Michael Horse| Christopher Lloyd| Matt Clark,
99273,Stowaway (1936),Arthur Sheekman| Samuel G. Engel| Richard Sherman| Nat Perrin| William M. Conselman,,William A. Seiter,Robert Young| Eugene Pallette| Alice Faye| Shirley Temple,
5146,Vampire Hunter D: Bloodlust (Banpaia hantâ D) (2000),Jack Fletcher| Ellen Moore| Brian Irving| Hideyuki Kikuchi,,Yoshiaki Kawajiri,Andrew Philpot| John Rafter Lee| Wendee Lee| Pamela Adlon,
124556,The Virgin of Nuremberg (1963),Frank Bogart| Edmond T. Gréville| Ernesto Gastaldi,,Antonio Margheriti,Laura Nucci| Rossana Podestà| Christopher Lee| Georges Rivière,
58434,Little Trip to Heaven| A (2005),Edward Martin Weinman,,Baltasar Kormákur,Peter Coyote| Kharl Anton Leigh| María Fernández Ache| Forest Whitaker,
182799,Shes a Sheik (1927),George Marion Jr.| Grover Jones| John McDermott| Lloyd Corrigan,,Clarence G. Badger,William Powell| Richard Arlen| Bebe Daniels| Josephine Dunn,
58492,Snow Angels (2007),"""Stewart ONan""",,David Gordon Green,Kate Beckinsale| Jeannetta Arnette| Sam Rockwell| Michael Angarano,
144714,The Perfect Guy (2015),Alan B. McElroy| Tyger Williams,,David M. Rosenthal,Morris Chestnut| L. Scott Caldwell| Sanaa Lathan| Michael Ealy,
150028,De Indringer (2005),Ward Hulselmans,,Frank van Mechelen,Axel Daeseleire| Vic de Wachter| Filip Peeters| Koen De Bouw,
65810,Notorious (2009),Cheo Hodari Coker| Reggie Rock Bythewood,,George Tillman Jr.,Anthony Mackie| Derek Luke| Jamal Woolard| Momo Dione,
76173,Micmacs (Micmacs à tire-larigot) (2009),Guillaume Laurant,,Jean-Pierre Jeunet,Nicolas Marié| André Dussollier| Yolande Moreau| Dany Boon,
120775,Night Train (1959),Jerzy Lutowski,,Jerzy Kawalerowicz,Lucyna Winnicka| Leon Niemczyk| Teresa Szmigielówna| Zbigniew Cybulski,
26153,Grand Prix (1966),William Hanley| Robert Alan Aurthur,,John Frankenheimer,Toshirô Mifune| Yves Montand| James Garner| Eva Marie Saint,
90403,Three Musketeers| The (2011),Andrew Davies| Alexandre Dumas| Alex Litvak,,Paul W.S. Anderson,Logan Lerman| Matthew Macfadyen| Milla Jovovich| Ray Stevenson,
4213,Deepstar Six (1989),Geof Miller| Lewis Abernathy,,Sean S. Cunningham,Greg Evigan| Miguel Ferrer| Nancy Everhard| Taurean Blacque,
44731,Stay Alive (2006),Matthew Peterman,,William Brent Bell,Frankie Muniz| Samaire Armstrong| Jimmi Simpson| Jon Foster,
107213,Truth About Emanuel| The (2013),Sarah Thorp,,Francesca Gregorini,"Aneurin Barnard| ""Frances OConnor""| Jessica Biel| Kaya Scodelario",
127703,Kiss Kiss| Kill Kill (1966),Giovanni Simonelli| Paul Alfred Müller| Theo Maria Werner,,Gianfranco Parolini,Christa Linder| Maria Perschy| Tony Kendall| Brad Harris,
79136,Thirst (2008),Joel Newman| Kurt Volkan,,Jeffery Scott Lando,Mercedes McNab| Brandon Quinn| Lacey Chabert| Tygh Runyan,
5501,Master of Disguise| The (2002),Harris Goldberg,,Perry Andelin Blake,Jennifer Esposito| James Brolin| Dana Carvey| Harold Gould,
141662,Hawks (1988),Barry Gibb| Roy Clarke| David English,,Robert Ellis Miller,Camille Coduri| Janet McTeer| Anthony Edwards| Timothy Dalton,
111678,Army Surgeon (1942),John Twist| Emmet Lavery| Barry Trivers,,A. Edward Sutherland,James Ellison| Jane Wyatt| Kent Taylor| Walter Reed,
136341,Scooby-Doo! and the Samurai Sword (2009),Joe Sichta,,Christopher Berkeley,Casey Kasem| Kelly Hu| Frank Welker| Kevin Michael Richardson| Grey Griffin| Mindy Cohn,
163589,Whos Driving Doug (2016),Michael Carnick,,David Michael Conley,Daphne Zuniga| Shanti Lowry| RJ Mitte| Paloma Kwiatkowski,
109951,Daylight (Daglicht) (2013),Simone Kome van Breugel| Philip Delmaar| Marion Pauw,,Diederik Van Rooijen,Monique van de Ven| Derek de Lint| Fedja van Huêt| Matteo van der Grijn,
8656,Short Film About Killing| A (Krótki film o zabijaniu) (1988),Krzysztof Piesiewicz,,Krzysztof Kieslowski,Miroslaw Baka| Zbigniew Zapasiewicz| Krzysztof Globisz| Jan Tesarz,
55067,Requiem (2006),Bernd Lange,,Hans-Christian Schmid,Anna Blomeier| Sandra Hüller| Imogen Kogge| Burghart Klaußner,
72273,Plácido (1961),José Luis Colina| Rafael Azcona| José Luis Font,,Luis García Berlanga,Manuel Alexandre| Elvira Quintillá| José Luis López Vázquez| Cassen,
174875,One Hundred Steps (2000),Claudio Fava| Monica Zapelli| Vanda Vaz,,Marco Tullio Giordana,Luigi Maria Burruano| Luigi Lo Cascio| Paolo Briguglia| Lucia Sardo,
189513,Sunday School Musical (2008),Ashley Holloway,,Rachel Lee Goldenberg,Chris Chatman| Robert Acinapura| Krystle Connor| Candise Lakota,
146208,The Ghost of Flight 401 (1978),John G. Fuller| Robert Malcolm Young,,Steven Hilliard Stern,Kim Basinger| Ernest Borgnine| Tina Chen| Gary Lockwood,
130870,Trapped in Space (1994),Arthur C. Clarke| John Vincent Curtis| Melinda M. Snodgrass,,Arthur Allan Seidelman,Jack Wagner| Sigrid Thornton| Jack Coleman| Craig Wasson,
130872,The Caller (1987),Michael Sloan,,Arthur Allan Seidelman,Madolyn Smith Osborne| Malcolm McDowell,
72261,Pebble and the Penguin| The (1995),Rachel Koretsky| Stephen Whitestone,,Don Bluth| Gary Goldman,Jim Belushi| Tim Curry| Annie Golden| Martin Short,
135290,Aachi and Ssipak (2006),Yeon-won Jeong,,Ed Skudder| Jo Beom-jin,Gyu-hwa Lee| Hyeon-yeong| Zack Keller| Nick Ainsworth,
93297,Act of Valor (2012),Kurt Johnstad,,Scott Waugh| Mike McCoy,Alex Veadov| Roselyn Sanchez| Nestor Serrano| Rorke Denver,
140533,Gwen| the Book of Sand (1985),Jean-Paul Gaspari,,Jean-François Laguionie,Raymond Jourdan| Lorella Di Cicco| Michel Robin| Armand Babel,
31522,Marriage of Maria Braun| The (Ehe der Maria Braun| Die) (1979),Peter Märthesheimer| Pea Fröhlich| Kurt Raab,,Rainer Werner Fassbinder,Ivan Desny| Hanna Schygulla| Gisela Uhlen| Klaus Löwitsch,
108601,Drift (2013),Tim Duffy,,"""Morgan ONeill""| Ben Nott",Sam Worthington| Xavier Samuel| Myles Pollard| Lesley-Ann Brandt,
111961,Cinderella (1994),Charles Perrault| George Arthur Bloom,,Takashi| Toshiyuki Hiruma,Kathleen Barr| Bailee Reid| Garry Chalk| Nathan Aswell,
132934,Emanuelle and the Erotic Nights (1978),Ugo Moretti,,"""Joe DAmato""| Bruno Mattei",Catharina Dahlin| Gloria Guida| Mario Castaldi,
104701,Zapped Again! (1990),Vince Cheung| Jack Morris| Bruce Rubin| Robert J. Rosenthal,,Jake Hooker| Doug Campbell,Maria Maestas McCann| Kelli Williams| Reed Rudy| Todd Eric Andrews,
154154,Shor in the City (2011),Sameer| Nishu| Sita Menon| Chintan Gandhi,,Krishna D.K.| Raj Nidimoru,Sendhil Ramamurthy| Preeti Desai| Nikhil Dwivedi| Tusshar Kapoor,
115388,Charlie Chans Courage (1934),Seton I. Miller| Earl Derr Biggers,,George Hadden| Eugene Forde,Warner Oland| Paul Harvey| Donald Woods| Murray Kinnell| Drue Leyton,
32347,Barbary Coast (1935),Edward Chodorov| Ben Hecht| Charles MacArthur| Stephen Longstreet,,Howard Hawks| William Wyler,Walter Brennan| Joel McCrea| Miriam Hopkins| Edward G. Robinson,
43081,Gamera vs. Gyaos (Daikaijû kûchûsen: Gamera tai Gyaosu) (1967),Niisan Takahashi,,Shigeo Tanaka| Noriaki Yuasa,Reiko Kasahara| Naoyuki Abe| Kôjirô Hongô| Kichijirô Ueda,
148850,Rudolphs Shiny New Year (1976),Romeo Muller,,Jules Bass| Arthur Rankin Jr.,Morey Amsterdam| Frank Gorshin| Red Skelton| Harold Peary,
171745,Scrats Continental Crack-Up: Part 2 (2011),Mike Reiss| Michael J. Wilson,,Mike Thurmeier| Steve Martino,Peter Dinklage| Denis Leary| John Leguizamo| Ray Romano,
154550,Baba Yaga (1971),Mikhail Nozhkin| Lev Potyomkin,,Viktor Makarov| Aleksandr Rou,Raisa Ryazanova| Georgiy Millyar| Aleksei Smirnov| Volodya Belov,
187971,A Noisy Day (1960),Viktor Rozov,,Anatoli Efros| Georgi Natanson,Vladimir Zemlyanikin| Valentina Sperantova| Tatyana Nadezhdina| Gennadi Pechnikov,
25962,King Solomons Mines (1950),H. Rider Haggard| Helen Deutsch,,Andrew Marton| Compton Bennett,Hugo Haas| Richard Carlson| Stewart Granger| Deborah Kerr,
4890,Shallow Hal (2001),Sean Moynihan,,Bobby Farrelly| Peter Farrelly,Joe Viterelli| Jason Alexander| Jack Black| Gwyneth Paltrow,
4924,Anzio (1968),H.A.L. Craig| Frank De Felitta| Wynford Vaughan-Thomas| Giuseppe Mangione,,Edward Dmytryk| Duilio Coletti,Robert Ryan| Peter Falk| Earl Holliman| Robert Mitchum,
48084,City for Conquest (1940),Aben Kandel| John Wexley,,Jean Negulesco| Anatole Litvak,Donald Crisp| James Cagney| Arthur Kennedy| Ann Sheridan,
168930,Sarajevo (2014),Martin Ambrosch,,Kurt Mündl| Andreas Prochaska,Heino Ferch| Florian Teichtmeister| Jürgen Maurer| Melika Foroutan,
150437,The Accursed (1958),Lisa Corsale| Nicole Chavers Stratton| Brennan Klensch,,Michael McCarthy| Gilbert Gunn,Robert Bray| Donald Wolfit| Jane Griffiths| Anton Diffring,
141808,A Summer to Remember (1960),Vera Panova,,Igor Talankin| Georgiy Daneliya,Boris Barkhatov| Sergey Bondarchuk| Natalya Chechyotkina| Irina Skobtseva,
4198,Battle Beyond the Stars (1980),John Sayles| Anne Dyer,,Roger Corman| Jimmy T. Murakami,Robert Vaughn| John Saxon| George Peppard| Richard Thomas,
26613,Ashik Kerib (1988),Mikhail Lermontov| Gia Badridze,,Sergei Parajanov| Dodo Abashidze,Yuri Mgoyan| Konstantin Stepankov| Sofiko Chiaureli| Ramaz Chkhikvadze,
157757,Slayers Return (1996),Benedetta Brugia| Hajime Kanzaka| Rui Araizumi| Sandra Krasa,,Hiroshi Watanabe| Kunihiko Yuyama,Akiko Hiramatsu| Megumi Hayashibara| Akio Ôtsuka| Maria Kawamura,
